"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"105","They will not have windows or doors to my soul and they are no longer allowed to nestle in my space for comfort and refuge.//",FALSE,0,NA,2017-05-27 05:06:47,FALSE,NA,"868332635776483328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Mshggxh",0,FALSE,FALSE,NA,NA
"106","@firstmomsclub @AlpinoIndia #MayForMoms #ContestAlert #DAY2
forget love..i'd rather fall in for  Nestle CHocolate w… https://t.co/D1BAnqJzF0",FALSE,0,"firstmomsclub",2017-05-27 05:01:51,TRUE,"868326644787933186","868331392475594752","467495963","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nandinisaha04",0,FALSE,FALSE,NA,NA
"107","RT @InetF: @grampa194235 Nestle corp is now leaving California because of its anti-capitalist, socialist bs.  Everyone is leaving.  I'm lea…",FALSE,0,NA,2017-05-27 05:01:19,FALSE,NA,"868331257670717440",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","grampa194235",1,TRUE,FALSE,NA,NA
"108","@_vstrongarm Great video. Def eye opening! Would've loved for you to add Fiji, Deer Park, and Nestle water.",FALSE,0,"_vstrongarm",2017-05-27 05:01:16,FALSE,"841636170677256192","868331246337871873","6839192","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariGetBillions",0,FALSE,FALSE,NA,NA
"109","Our 2030 ambition: Zero environmental impact in our operations to support the #GlobalGoals: https://t.co/j5XPFiur7w… https://t.co/RKQGmOmsPq",FALSE,0,NA,2017-05-27 04:55:14,TRUE,NA,"868329729543348225",NA,"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>","nestleaunews",0,FALSE,FALSE,NA,NA
"110","RT @FarmFutures: Nestle said late last year it had found a way to reduce #sugar in chocolate as much as 40% https://t.co/uUTAcDmQhy https:/…",FALSE,0,NA,2017-05-27 04:54:16,FALSE,NA,"868329486361780224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kosie01",11,TRUE,FALSE,NA,NA
"111","NEW! Nestle USA: PART TIME RETAIL REPRESENTATIVE - Glendale He... (Virtual) https://t.co/EWT63qielf #intern #internships",FALSE,1,NA,2017-05-27 04:54:10,FALSE,NA,"868329458859507712",NA,"<a href=""http://www.internships.com"" rel=""nofollow"">Internships Stream</a>","internshipjob",0,FALSE,FALSE,NA,NA
"112","RT @FarmFutures: Nestle said late last year it had found a way to reduce #sugar in chocolate as much as 40% https://t.co/uUTAcDmQhy https:/…",FALSE,0,NA,2017-05-27 04:47:31,FALSE,NA,"868327785911263232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","FX_Monkey",11,TRUE,FALSE,NA,NA
"113","RT @FarmFutures: Nestle said late last year it had found a way to reduce #sugar in chocolate as much as 40% https://t.co/uUTAcDmQhy https:/…",FALSE,0,NA,2017-05-27 04:43:05,FALSE,NA,"868326669202927616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tcmerrill_2017",11,TRUE,FALSE,NA,NA
"114","RT @FarmFutures: Nestle said late last year it had found a way to reduce #sugar in chocolate as much as 40% https://t.co/uUTAcDmQhy https:/…",FALSE,0,NA,2017-05-27 04:38:19,FALSE,NA,"868325469992648704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VinzEnergy",11,TRUE,FALSE,NA,NA
"115","RT @nytimesbusiness: Bottled water is big business. Nestlé takes 130 million gallons of water from this Michigan town and pays a $200 fee h…",FALSE,0,NA,2017-05-27 04:28:09,FALSE,NA,"868322910665965569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sugarlogix",11,TRUE,FALSE,NA,NA
"116","Turn up the heat. Enter now and you can win a game console or 3D printer and 1 of 100s of smokin hot instant prizes https://t.co/zTr93hGOG3",FALSE,0,NA,2017-05-27 04:26:39,FALSE,NA,"868322532453007360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blindmarkshow",0,FALSE,FALSE,NA,NA
"117","RT @Wook316: Has anyone tried cutting Coke w Nestle Kwik?

Im trying to reach a new demographic.",FALSE,0,NA,2017-05-27 04:24:15,FALSE,NA,"868321929454690304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","metanatron",1,TRUE,FALSE,NA,NA
"118","""You know I had to raise the bar like a nestle crunch
I ain't a blood but it's early so I guess it's brunch""",FALSE,0,NA,2017-05-27 04:19:02,FALSE,NA,"868320615631073280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miss_Manii",0,FALSE,FALSE,NA,NA
"119","Nestle Hot Cocoa Mix, Rich Chocolate, 50 Count, 0.71 Ounce Packets by Nestle Hot Cocoa https://t.co/NWDd9HcBcZ",FALSE,0,NA,2017-05-27 04:10:01,FALSE,NA,"868318349561925632",NA,"<a href=""https://www.bittopper.com/rss/new/"" rel=""nofollow"">Wedding gift ideas</a>","endianstonemas",0,FALSE,FALSE,NA,NA
"120","RT @Cloud10LV: Nestle water tastes like 3 day old Devil's piss in a Porta Potty in the middle of Biloxi, Mississsippi.",FALSE,0,NA,2017-05-27 04:07:52,FALSE,NA,"868317808869900288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAmChey_D",2,TRUE,FALSE,NA,NA
"121","Join the Nestle Waters NA team! See our latest #job opening here: https://t.co/hD5wlvmibf #Stamford, CT #Hiring #CareerArc",FALSE,0,NA,2017-05-27 04:06:40,FALSE,NA,"868317506850529280",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","NWNAjobs",0,FALSE,FALSE,NA,NA
"122","Nestle Tollhouse. ""IT'S STUFF LIKE THIS WHICH IS WHY YOU'RE BURNING IN HELL!""",FALSE,0,NA,2017-05-27 04:03:57,FALSE,NA,"868316820364832768",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","kiimpillinger",0,FALSE,FALSE,NA,NA
"123","RT @Chellaney: An example of how the bottled-water industry siphons off water almost for free, causing environmental despoliation: https://…",FALSE,0,NA,2017-05-27 04:02:36,FALSE,NA,"868316479988523008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monk_razr",139,TRUE,FALSE,NA,NA
"124","That's very good, he says. If you continue to thrust. I pull you back to nestle against me more as I begin to feel the vibrations move thro",FALSE,0,NA,2017-05-27 04:00:06,FALSE,NA,"868315851153453056",NA,"<a href=""http://oysttyer.github.io/oysttyer/"" rel=""nofollow"">oysttyer</a>","the_ddlg",0,FALSE,FALSE,NA,NA
"125","Household Giant Nestle Leaves California Over Economically Strangling Laws https://t.co/Fvka1WlCxm",FALSE,0,NA,2017-05-27 04:00:02,FALSE,NA,"868315834644664320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LivenAndLearn_n",0,FALSE,FALSE,NA,NA
"126","@marwilliamson NESTLE SELLS WATER TO FLINT MICH FOR $3 PER BOTTLE!!! TAKEN FROM MICH UNDERGROUND WATER SUPPLY!!!  P… https://t.co/SWLMdQ8vMG",FALSE,1,"marwilliamson",2017-05-27 03:58:23,TRUE,"868300564236578816","868315421514006528","21522338","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","c_tecumseh",0,FALSE,FALSE,NA,NA
"127","@marwilliamson NESTLE PAYS ST- MICH $200 PER YR FOR PERMIT TO TAKE 400 GALS PER MIN!!! OUT OF MICH UNDERGROUND WATE… https://t.co/fDVZ8zOnF3",FALSE,0,"marwilliamson",2017-05-27 03:56:17,TRUE,"868300564236578816","868314891198881793","21522338","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","c_tecumseh",0,FALSE,FALSE,NA,NA
"128","Has anyone tried cutting Coke w Nestle Kwik?

Im trying to reach a new demographic.",FALSE,5,NA,2017-05-27 03:54:41,FALSE,NA,"868314489741094912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wook316",1,FALSE,FALSE,NA,NA
"129","RT @Nestlepro: Running factories on rainwater, striving for zero environmental impact in our operations. #GoodLife #Nestle See: https://t.c…",FALSE,0,NA,2017-05-27 03:52:57,FALSE,NA,"868314053734572033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimWolfe2",1,TRUE,FALSE,NA,NA
"130","Find out how we're encouraging entrepreneurship and providing good coffee across Africa: https://t.co/vbspjSzDD0… https://t.co/3r6Az6GYbg",FALSE,0,NA,2017-05-27 03:50:06,TRUE,NA,"868313336454279168",NA,"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>","nestleaunews",0,FALSE,FALSE,NA,NA
"131","Where Nestlé Guzzles Water, Locals Doubt Claims of Negligible Impact https://t.co/aw9teClXFl",FALSE,0,NA,2017-05-27 03:46:58,FALSE,NA,"868312548659134464",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ParaBookFeast",0,FALSE,FALSE,NA,NA
"132","RT @TALLAWAHezine: Heartiest congrats to @Nestle Jamaica, recipients of the prestigious Lifetime Achievement Award at last night's J'ca Obs…",FALSE,0,NA,2017-05-27 03:43:22,FALSE,NA,"868311642806902784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whatasinting",1,TRUE,FALSE,NA,NA
"133","Chocolate chip cookies from nestle toll house are bombb",FALSE,0,NA,2017-05-27 03:42:13,FALSE,NA,"868311352259076097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qveenn_Ruthh",0,FALSE,FALSE,NA,NA
"134","RT @foodandwater: As Michigan struggles to deliver the most basic resource to households, Nestle's request is not ok. https://t.co/ikVqnA6O…",FALSE,0,NA,2017-05-27 03:39:49,FALSE,NA,"868310749139132416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bparnell",11,TRUE,FALSE,NA,NA
"135","I liked a @YouTube video https://t.co/7IxNfqtbji Nestlé: 150 Years of Food Industry Dominance",FALSE,0,NA,2017-05-27 03:36:09,FALSE,NA,"868309824286666752",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","PaulJohnMaloney",0,FALSE,FALSE,NA,NA
"136","Nestle @bearbrand 
P65.00 free <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083>",FALSE,0,NA,2017-05-27 03:35:55,FALSE,NA,"868309765679714305",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","caspi28",0,FALSE,FALSE,NA,NA
"137","@kvpeckwriter I did all of Edys/Dreyers work from 88 until 2005 when Nestle Bought them out.  Global Corporation su… https://t.co/InrpcmMdIh",FALSE,0,"kvpeckwriter",2017-05-27 03:33:21,TRUE,"868303440879001601","868309122793578500","22453211","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eagleson78",0,FALSE,FALSE,NA,NA
"138","@eagleson78 Nestle. Good or evil? 
I like this almost tasteless stuff called Arctic Zero. It's probably death by sp… https://t.co/Q385lTfmEu",FALSE,0,"eagleson78",2017-05-27 03:33:01,TRUE,"868308380875710464","868309038588624897","809532640122564608","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kvpeckwriter",0,FALSE,FALSE,NA,NA
"139","@kvpeckwriter LOL   One of those shows is a plant I did. Nestle in Bakersfield CA  Dibbs",FALSE,0,"kvpeckwriter",2017-05-27 03:30:25,FALSE,"868303440879001601","868308380875710464","22453211","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eagleson78",0,FALSE,FALSE,NA,NA
"140","RT @Slugasi: Nestle, one of the most evil companies in the world! Besides your local Council that is! https://t.co/mM5P6wPd34",FALSE,0,NA,2017-05-27 03:30:06,FALSE,NA,"868308304057040896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tony_thetruth",1,TRUE,FALSE,NA,NA
"141","Where Nestlé Guzzles Water, Michigan Neighbors Take Exception https://t.co/0TyUzZdC7h",FALSE,0,NA,2017-05-27 03:28:42,FALSE,NA,"868307949323657216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pennyblake",0,FALSE,FALSE,NA,NA
"142","RT @ANTITRUMPMVMT: @FoxNews @trish_regan @POTUS #BoycottFox:

• On the Border Mexican Grill &amp; Cantina
• OnStar
• OneTouch
• One-a-Day
• Off…",FALSE,0,NA,2017-05-27 03:20:11,FALSE,NA,"868305806260748288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valentineomine",12,TRUE,FALSE,NA,NA
"143","Confectionery Snack Mixes - Nestle's Snack Mix Packs are Inspired by Its Chocolate Candy Brands…… https://t.co/SLEKDookJW",FALSE,0,NA,2017-05-27 03:18:05,TRUE,NA,"868305279632392192",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","18dMedia",0,FALSE,FALSE,NA,NA
